cx,cy,area,x,y,width,height,aspectratio,extent,solidity,angle,w,h,tag
2572.0,2922.0,2.469320672023375,2547.0,2883.0,1.351351351351351,2.189189189189189,0.6172839506172839,0.000609708807907,0.9362969117850714,4.476343631744385,50.0,81.0,50
1009.0,2922.0,2.434623813002192,985.0,2883.0,1.3243243243243243,2.189189189189189,0.6049382716049383,0.0006134098798191,0.9397998026223038,4.478445529937744,49.0,81.0,50
80.0,2897.0,0.933528122717312,48.0,2883.0,1.837837837837838,0.918918918918919,2.0,0.0004037751395836,0.7261363636363636,89.35237121582031,68.0,34.0,13
2200.0,2878.0,0.2640613586559532,2192.0,2866.0,0.5405405405405406,0.6486486486486487,0.8333333333333334,0.0005501278305332,0.983673469387755,157.0904083251953,20.0,24.0,13
3105.0,2904.0,2.27100073046019,3081.0,2865.0,1.351351351351351,2.135135135135135,0.6329113924050633,0.0005749368937873,0.9032539221382918,4.796318531036377,50.0,79.0,50
425.0,2885.0,1.1497443389335282,401.0,2865.0,1.351351351351351,1.135135135135135,1.1904761904761905,0.000547497304254,0.9825218476903872,65.99408721923828,50.0,42.0,49
2878.0,2885.0,2.4722425127830534,2854.0,2846.0,1.3243243243243243,2.189189189189189,0.6049382716049383,0.0006228880102753,0.943809258226436,3.345788955688477,49.0,81.0,50
686.0,2867.0,1.2403214024835647,663.0,2846.0,1.3243243243243243,1.1891891891891893,1.1136363636363635,0.0005752882200758,0.9658703071672354,44.76325988769531,49.0,44.0,49
58.0,2859.0,1.9302410518626736,19.0,2799.0,2.4324324324324325,3.6216216216216215,0.6716417910447762,0.0001600531552124,0.6068434952348146,34.54155349731445,90.0,134.0,13
85.0,2768.0,0.5390796201607012,69.0,2749.0,0.945945945945946,1.1891891891891893,0.7954545454545454,0.000350051701403,0.8631578947368421,36.690040588378906,35.0,44.0,13
1588.0,2564.0,1.7914536157779402,1529.0,2548.0,3.2432432432432434,0.918918918918919,3.5294117647058822,0.000439081768573,0.9561403508771932,83.22798919677734,120.0,34.0,13
3272.0,2545.0,1.8451424397370344,3211.0,2529.0,3.351351351351352,0.918918918918919,3.647058823529412,0.0004376523813418,0.9611872146118722,83.24188232421875,124.0,34.0,13
61.0,2476.0,0.0858290723155588,56.0,2471.0,0.3243243243243243,0.3243243243243243,1.0,0.0005960352244136,1.0,45.0,12.0,12.0,13
3795.0,2478.0,1.1537618699780865,3772.0,2458.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005628106682819,0.9771110423755028,70.51933288574219,50.0,41.0,49
1319.0,2477.0,1.1373265157048942,1295.0,2458.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.000554793422295,0.98326491948216,66.70103454589844,50.0,41.0,49
3987.0,2460.0,1.3199415631848064,3964.0,2438.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005866406947488,0.9548216644649932,46.02145767211914,50.0,45.0,49
3027.0,2459.0,1.297662527392257,3002.0,2438.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005767389010632,0.9633947939262472,36.98015975952149,50.0,45.0,49
1552.0,2459.0,1.2691745799853908,1529.0,2438.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.0005755893786781,0.9620708748615726,40.23662185668945,49.0,45.0,49
859.0,2460.0,1.3272461650840028,836.0,2438.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005898871844817,0.9595986268814364,46.43772888183594,50.0,45.0,49
3234.0,2441.0,1.14572680788897,3210.0,2421.0,1.3783783783783785,1.108108108108108,1.2439024390243902,0.000547932476274,0.9821540388227928,66.65702819824219,51.0,41.0,49
1666.0,2441.0,1.1468224981738495,1642.0,2421.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005594256088652,0.986180904522613,66.4062728881836,50.0,41.0,49
667.0,2441.0,1.1639883126369612,643.0,2421.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.000567799176896,0.9797110359668,71.72571563720703,50.0,41.0,49
3351.0,2422.0,1.2699050401753105,3328.0,2401.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.0005759206531407,0.9615597345132744,40.45470428466797,49.0,45.0,49
1754.0,2422.0,1.289262235208181,1730.0,2401.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.0005846994263982,0.9679188374006032,38.68655014038086,49.0,45.0,49
45.0,2405.0,0.7023374726077429,27.0,2389.0,1.0,0.945945945945946,1.0571428571428572,0.0005423455386932,0.9751521298174444,122.23572540283205,37.0,35.0,13
3439.0,2403.0,1.1380569758948138,3415.0,2384.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005551497443389,0.98234552332913,66.42169952392578,50.0,41.0,49
2543.0,2404.0,1.1559532505478451,2520.0,2384.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005638796344135,0.9780593325092706,70.8803482055664,50.0,41.0,49
1032.0,2403.0,1.162162162162162,1009.0,2384.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005669083717864,0.9772727272727272,71.67515563964844,50.0,41.0,49
90.0,2420.0,1.151935719503287,72.0,2375.0,0.8918918918918919,2.45945945945946,0.3626373626373626,0.0003835949781895,0.7522060577152397,5.438446998596191,33.0,91.0,13
2752.0,2385.0,1.289627465303141,2729.0,2364.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005731677623569,0.9520086276624428,45.56105041503906,50.0,45.0,49
2339.0,2386.0,1.3272461650840028,2316.0,2364.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005898871844817,0.9595986268814364,46.43772888183594,50.0,45.0,49
667.0,2386.0,1.3093498904309715,643.0,2364.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005819332846359,0.970492690850027,39.08358383178711,50.0,45.0,49
429.0,2404.0,2.452520087655223,406.0,2364.0,1.351351351351351,2.216216216216216,0.6097560975609756,0.0005981756311354,0.9250585480093678,4.038090229034424,50.0,82.0,50
73.0,2369.0,0.1161431701972242,66.0,2364.0,0.4054054054054054,0.3513513513513513,1.1538461538461535,0.0005956060010114,0.99375,100.85311889648438,15.0,13.0,13
2121.0,2366.0,1.1592403214024836,2097.0,2347.0,1.3783783783783785,1.108108108108108,1.2439024390243902,0.0005543951800107,0.9775177086541422,69.98615264892578,51.0,41.0,49
1033.0,2330.0,1.1446311176040906,1009.0,2310.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005583566427337,0.9839874411302983,66.12783813476562,50.0,41.0,49
2752.0,2312.0,1.1990504017531043,2729.0,2291.0,1.351351351351351,1.162162162162162,1.162790697674419,0.0005576978612805,0.9744731374295044,58.34489440917969,50.0,43.0,49
1319.0,2312.0,1.2034331628926225,1295.0,2291.0,1.3243243243243243,1.162162162162162,1.1395348837209305,0.0005711595457487,0.9634502923976608,63.596710205078125,49.0,43.0,49
3988.0,2293.0,1.1468224981738495,3964.0,2273.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005594256088652,0.9843260188087776,66.44615936279297,50.0,41.0,49
3027.0,2292.0,1.1632578524470416,3002.0,2273.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005674428548522,0.97879532882606,71.00437927246094,50.0,41.0,49
2340.0,2293.0,1.14609203798393,2316.0,2273.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005590692868214,0.9861722187303584,66.4372329711914,50.0,41.0,49
2121.0,2293.0,1.1380569758948138,2097.0,2273.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005551497443389,0.9835858585858586,65.85362243652344,50.0,41.0,49
1754.0,2292.0,1.1610664718772827,1729.0,2273.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005663738887206,0.9790575916230366,71.40110778808594,50.0,41.0,49
1553.0,2292.0,1.140248356464573,1529.0,2273.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005562187104705,0.9839268830759534,65.85184478759766,50.0,41.0,49
860.0,2293.0,1.14609203798393,836.0,2273.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005590692868214,0.9861722187303584,66.4372329711914,50.0,41.0,49
3795.0,2275.0,1.1924762600438277,3772.0,2254.0,1.3243243243243243,1.162162162162162,1.1395348837209305,0.0005659593070924,0.9755004481625338,58.13840866088867,49.0,43.0,49
3439.0,2275.0,1.2027027027027026,3415.0,2254.0,1.3243243243243243,1.162162162162162,1.1395348837209305,0.0005708128631716,0.963147119040655,63.104583740234375,49.0,43.0,49
3235.0,2275.0,1.1910153396639882,3211.0,2254.0,1.3243243243243243,1.162162162162162,1.1395348837209305,0.0005652659419382,0.9731423455684868,58.04127883911133,49.0,43.0,49
2543.0,2275.0,1.191745799853908,2520.0,2254.0,1.3243243243243243,1.162162162162162,1.1395348837209305,0.0005656126245153,0.9754857997010464,58.10200881958008,49.0,43.0,49
56.0,2103.0,0.6588750913075238,40.0,2087.0,0.918918918918919,0.945945945945946,0.9714285714285714,0.0005536765473172,0.98417894162575,38.66064834594727,34.0,35.0,13
668.0,2070.0,1.1446311176040906,643.0,2051.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005583566427337,0.9852247720842504,66.92581176757812,50.0,41.0,49
430.0,2070.0,1.1471877282688094,406.0,2051.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005596037698872,0.9861852433281004,65.95781707763672,50.0,41.0,49
115.0,2032.0,0.0861943024105186,110.0,2026.0,0.2972972972972973,0.3513513513513513,0.8461538461538461,0.0006027573595141,1.0,0.0,11.0,13.0,13
3987.0,2033.0,1.162162162162162,3964.0,2014.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005669083717864,0.978173993237012,71.49362182617188,50.0,41.0,49
1318.0,2033.0,1.1592403214024836,1294.0,2014.0,1.3783783783783785,1.108108108108108,1.2439024390243902,0.0005543951800107,0.977216748768473,69.89617919921875,51.0,41.0,49
3025.0,2016.0,1.3265157048940832,3002.0,1994.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005895625355084,0.9567966280295046,43.6884880065918,50.0,45.0,49
1033.0,2015.0,1.3089846603360118,1009.0,1994.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005817709601493,0.9673414304993252,40.48501205444336,50.0,45.0,49
79.0,2008.0,0.933528122717312,48.0,1994.0,1.8108108108108107,0.945945945945946,1.9142857142857144,0.0003980930160841,0.7253121452894438,83.69673156738281,67.0,35.0,13
2753.0,1996.0,1.1614317019722424,2729.0,1977.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005665520497425,0.9817845013893176,66.14537811279297,50.0,41.0,49
2388.0,1997.0,1.14572680788897,2364.0,1977.0,1.3783783783783785,1.108108108108108,1.2439024390243902,0.000547932476274,0.982461634826182,66.65265655517578,51.0,41.0,49
1753.0,2015.0,2.2918188458729,1729.0,1977.0,1.351351351351351,2.108108108108108,0.6410256410256411,0.0005876458579161,0.9207630227439472,5.299515247344971,50.0,78.0,50
668.0,1996.0,1.1555880204528852,643.0,1977.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005637014733916,0.9792633859486226,70.67719268798828,50.0,41.0,49
431.0,1996.0,1.1632578524470416,406.0,1977.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005674428548522,0.98,70.9579849243164,50.0,41.0,49
3987.0,1979.0,1.3108108108108107,3964.0,1957.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005825825825825,0.9658234660925726,38.34416961669922,50.0,45.0,49
3438.0,1997.0,2.439371804236669,3415.0,1957.0,1.3243243243243243,2.216216216216216,0.5975609756097561,0.0006071109517761,0.9320401897850964,4.35276460647583,49.0,82.0,50
2341.0,1978.0,1.283053323593864,2317.0,1957.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.0005818835934666,0.9669694467382328,39.64042282104492,49.0,45.0,49
2122.0,1996.0,2.468590211833455,2098.0,1957.0,1.3243243243243243,2.216216216216216,0.5975609756097561,0.0006143828302223,0.9407098121085594,4.6189165115356445,49.0,82.0,50
1552.0,1997.0,2.43791088385683,1529.0,1957.0,1.3243243243243243,2.216216216216216,0.5975609756097561,0.0006067473578538,0.9317420435510888,4.053786754608154,49.0,82.0,50
861.0,1996.0,2.467129291453616,837.0,1957.0,1.3243243243243243,2.216216216216216,0.5975609756097561,0.0006140192363,0.9401530967292973,4.567327499389648,49.0,82.0,50
3795.0,1978.0,2.276844411979547,3772.0,1940.0,1.351351351351351,2.108108108108108,0.6410256410256411,0.0005838062594819,0.9162257495590828,4.589222431182861,50.0,78.0,50
3234.0,1978.0,2.285609934258583,3210.0,1940.0,1.3783783783783785,2.108108108108108,0.6538461538461539,0.0005745625777422,0.9076142131979696,5.12288761138916,51.0,78.0,50
2544.0,1978.0,2.27100073046019,2520.0,1940.0,1.351351351351351,2.108108108108108,0.6410256410256411,0.0005823078796051,0.9148153597175224,5.403368949890137,50.0,78.0,50
1318.0,1960.0,1.1387874360847334,1295.0,1940.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005555060663827,0.9854614412136538,66.4970703125,50.0,41.0,49
3025.0,1942.0,1.3108108108108107,3002.0,1920.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005825825825825,0.9658234660925726,38.34416961669922,50.0,45.0,49
58.0,1970.0,1.9441197954711469,19.0,1910.0,2.4324324324324325,3.6216216216216215,0.6716417910447762,0.0001612039631402,0.611417413278199,35.00844955444336,90.0,134.0,13
85.0,1879.0,0.5094959824689554,70.0,1861.0,0.8918918918918919,1.108108108108108,0.8048780487804879,0.0003765676145372,0.8959537572254335,36.35591125488281,33.0,41.0,13
2611.0,1673.0,0.2096420745069393,2604.0,1664.0,0.4864864864864865,0.5675675675675675,0.8571428571428571,0.0005546086627167,0.9795221843003412,46.81387710571289,18.0,21.0,13
3802.0,1608.0,1.2954711468224982,3779.0,1587.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005757649541433,0.9496653279785808,46.06244659423828,50.0,45.0,49
2788.0,1608.0,1.2859751643535426,2765.0,1587.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.0005832086913167,0.9529093369418132,42.64060974121094,49.0,45.0,49
434.0,1608.0,1.283053323593864,411.0,1587.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.0005818835934666,0.9528071602929212,44.93129348754883,49.0,45.0,49
61.0,1588.0,0.0858290723155588,56.0,1583.0,0.3243243243243243,0.3243243243243243,1.0,0.0005960352244136,1.0,45.0,12.0,12.0,13
1634.0,1589.0,1.162892622352082,1610.0,1570.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005672646938302,0.9781874039938556,71.88065338134766,50.0,41.0,49
1423.0,1589.0,1.1614317019722424,1400.0,1570.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005665520497425,0.979064039408867,71.51839447021484,50.0,41.0,49
2628.0,1589.0,1.1742147552958364,2604.0,1569.0,1.351351351351351,1.135135135135135,1.1904761904761905,0.0005591498834742,0.9715926261710488,72.2509994506836,50.0,42.0,49
680.0,1589.0,1.16654492330168,657.0,1569.0,1.351351351351351,1.135135135135135,1.1904761904761905,0.0005554975825246,0.9767584097859326,70.74659729003906,50.0,42.0,49
2389.0,1571.0,1.2823228634039443,2366.0,1550.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.000581552319004,0.9532989410806408,44.308685302734375,49.0,45.0,49
1845.0,1571.0,1.283053323593864,1822.0,1550.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.0005818835934666,0.9528071602929212,44.93128967285156,49.0,45.0,49
907.0,1571.0,1.2969320672023374,883.0,1550.0,1.351351351351351,1.2162162162162162,1.1111111111111112,0.0005764142520899,0.9494652406417112,46.35457611083984,50.0,45.0,49
1125.0,1552.0,1.16691015339664,1101.0,1532.0,1.3783783783783785,1.135135135135135,1.2142857142857142,0.0005447759819778,0.9728989037758832,69.65089416503906,51.0,42.0,49
3285.0,1534.0,1.2823228634039443,3262.0,1513.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.000581552319004,0.9532989410806408,44.308685302734375,49.0,45.0,49
2060.0,1553.0,2.434258582907232,2036.0,1513.0,1.351351351351351,2.216216216216216,0.6097560975609756,0.0005937216055871,0.9238979761574716,4.619126796722412,50.0,82.0,50
45.0,1517.0,0.6964937910883857,27.0,1501.0,1.0,0.918918918918919,1.088235294117647,0.0005536516622324,0.9829896907216495,115.17417907714844,37.0,34.0,13
2991.0,1515.0,1.1683710737764792,2967.0,1495.0,1.3783783783783785,1.135135135135135,1.2142857142857142,0.000545458017636,0.9735240413877057,69.69764709472656,51.0,42.0,49
90.0,1531.0,1.1537618699780865,72.0,1486.0,0.8918918918918919,2.4864864864864864,0.358695652173913,0.0003800269663959,0.7422462406015038,5.171746730804443,33.0,92.0,13
3498.0,1516.0,2.435719503287071,3475.0,1476.0,1.3243243243243243,2.216216216216216,0.5975609756097561,0.0006062019669704,0.9294773519163764,3.687725782394409,49.0,82.0,50
1845.0,1497.0,1.2699050401753105,1822.0,1476.0,1.3243243243243243,1.2162162162162162,1.0888888888888888,0.0005759206531407,0.9618257261410788,40.57700347900391,49.0,45.0,49
73.0,1481.0,0.1011687363038714,67.0,1476.0,0.3783783783783784,0.3243243243243243,1.1666666666666667,0.0006021948589516,0.9964028776978416,98.02877807617188,14.0,12.0,13
3803.0,1478.0,1.1449963476990503,3779.0,1459.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005585348037556,0.9849198868991516,66.55516052246094,50.0,41.0,49
3286.0,1478.0,1.150109569028488,3262.0,1458.0,1.351351351351351,1.135135135135135,1.1904761904761905,0.0005476712233468,0.9825273010920436,66.1980972290039,50.0,42.0,49
2390.0,1478.0,1.150109569028488,2366.0,1458.0,1.351351351351351,1.135135135135135,1.1904761904761905,0.0005476712233468,0.9825273010920436,66.1705322265625,50.0,42.0,49
1125.0,1478.0,1.1533966398831264,1101.0,1458.0,1.3783783783783785,1.135135135135135,1.2142857142857142,0.0005384671521396,0.9789212647241166,66.49922180175781,51.0,42.0,49
2991.0,1461.0,1.218772826880935,2968.0,1440.0,1.3243243243243243,1.1891891891891893,1.1136363636363635,0.0005652935189614,0.9728862973760932,54.188438415527344,49.0,44.0,49
2628.0,1461.0,1.2198685171658146,2604.0,1440.0,1.351351351351351,1.1891891891891893,1.1363636363636365,0.0005544856896208,0.970366066240558,55.05834197998047,50.0,44.0,49
1634.0,1461.0,1.2213294375456538,1610.0,1440.0,1.351351351351351,1.1891891891891893,1.1363636363636365,0.0005551497443389,0.9681528662420382,56.031044006347656,50.0,44.0,49
907.0,1441.0,1.1453615777940105,883.0,1422.0,1.351351351351351,1.108108108108108,1.2195121951219512,0.0005587129647775,0.9846153846153848,66.64704895019531,50.0,41.0,49
